1, throttle, 4, 12:58:02.514
2, throttle, 4, 12:58:03.481
3, throttle, 4, 12:58:04.270
4, throttle, 4, 12:58:05.221
5, throttle, 4, 12:58:06.166
6, throttle, 4, 12:58:07.052
7, throttle, 4, 12:58:08.354
8, throttle, 4, 12:58:09.085
9, throttle, 4, 12:58:09.908
10, throttle, 4, 12:58:10.685
11, throttle, 4, 12:58:11.457
12, throttle, 4, 12:58:12.272
13, throttle, 4, 12:58:12.996
14, throttle, 4, 12:58:13.711
15, throttle, 4, 12:58:14.435
16, throttle, 4, 12:58:15.144
17, throttle, 4, 12:58:04.346
18, throttle, 4, 12:58:16.437
19, throttle, 4, 12:58:16.880
20, throttle, 4, 12:58:17.235
21, throttle, 4, 12:58:18.031
22, throttle, 4, 12:58:18.725
23, throttle, 4, 12:58:19.431
24, throttle, 4, 12:58:20.180
25, throttle, 4, 12:58:20.855
26, throttle, 4, 12:58:21.550
27, throttle, 4, 12:58:22.356
28, throttle, 4, 12:58:17.855
29, throttle, 4, 12:58:23.179
30, throttle, 4, 12:58:24.516
31, throttle, 4, 12:58:23.898
32, throttle, 4, 12:58:25.406
33, throttle, 4, 12:58:26.216
34, throttle, 4, 12:58:27.089
35, throttle, 4, 12:58:25.913
36, throttle, 4, 12:58:27.881
37, throttle, 4, 12:58:28.648
38, throttle, 4, 12:58:29.500
39, throttle, 4, 12:58:30.290
40, throttle, 4, 12:58:31.060
41, throttle, 4, 12:58:31.834
42, throttle, 4, 12:58:33.217
43, throttle, 4, 12:58:34.018
44, throttle, 4, 12:58:34.775
45, throttle, 4, 12:58:35.560
46, throttle, 4, 12:58:36.792
47, throttle, 4, 12:58:37.935
48, throttle, 4, 12:58:38.880
49, throttle, 4, 12:58:39.845
50, throttle, 4, 12:58:40.750
51, throttle, 4, 12:58:27.911
52, throttle, 4, 12:58:41.598
53, throttle, 4, 12:58:42.927
54, throttle, 4, 12:58:41.962
55, throttle, 4, 12:58:43.722
56, throttle, 4, 12:58:44.463
57, throttle, 4, 12:58:45.159
58, throttle, 4, 12:58:45.858
