1, throttle, -1, 16:51:55.041
2, throttle, -1, 16:51:55.095
3, throttle, -1, 16:51:55.142
4, throttle, -1, 16:51:55.193
5, throttle, -1, 16:51:55.242
6, throttle, -1, 16:51:55.282
7, throttle, -1, 16:51:55.323
8, throttle, -1, 16:51:55.363
9, throttle, -1, 16:51:55.403
10, throttle, -1, 16:51:55.443
11, throttle, -1, 16:51:55.483
12, throttle, -1, 16:51:55.522
13, throttle, -1, 16:51:55.562
14, throttle, -1, 16:51:55.604
15, throttle, -1, 16:51:55.644
16, throttle, -1, 16:51:55.689
17, throttle, -1, 16:51:55.739
18, throttle, -1, 16:51:55.782
19, throttle, -1, 16:51:55.824
20, throttle, -1, 16:51:55.864
21, throttle, -1, 16:51:55.905
22, throttle, -1, 16:51:55.950
23, throttle, -1, 16:51:55.992
24, throttle, -1, 16:51:56.033
25, throttle, -1, 16:51:56.074
26, throttle, -1, 16:51:56.123
27, throttle, -1, 16:51:56.182
28, throttle, -1, 16:51:56.236
29, throttle, -1, 16:51:56.293
30, throttle, -1, 16:51:56.346
31, throttle, -1, 16:51:56.404
32, throttle, -1, 16:51:56.460
33, throttle, -1, 16:51:56.513
34, throttle, -1, 16:51:56.566
35, throttle, -1, 16:51:56.681
36, throttle, -1, 16:51:56.751
37, throttle, -1, 16:51:56.806
1, rpm, 14, 16:51:55.041
2, rpm, 14, 16:51:55.095
3, rpm, 14, 16:51:55.142
4, rpm, 14, 16:51:55.193
5, rpm, 14, 16:51:55.242
6, rpm, 14, 16:51:55.282
7, rpm, 14, 16:51:55.323
8, rpm, 14, 16:51:55.363
9, rpm, 14, 16:51:55.403
10, rpm, 14, 16:51:55.443
11, rpm, 14, 16:51:55.483
12, rpm, 14, 16:51:55.522
13, rpm, 14, 16:51:55.562
14, rpm, 14, 16:51:55.604
15, rpm, 14, 16:51:55.644
16, rpm, 14, 16:51:55.689
17, rpm, 14, 16:51:55.739
18, rpm, 14, 16:51:55.782
19, rpm, 14, 16:51:55.824
20, rpm, 14, 16:51:55.864
21, rpm, 14, 16:51:55.905
22, rpm, 14, 16:51:55.950
23, rpm, 14, 16:51:55.992
24, rpm, 14, 16:51:56.033
25, rpm, 14, 16:51:56.074
26, rpm, 14, 16:51:56.123
27, rpm, 14, 16:51:56.182
28, rpm, 14, 16:51:56.236
29, rpm, 14, 16:51:56.293
30, rpm, 14, 16:51:56.346
31, rpm, 14, 16:51:56.404
32, rpm, 14, 16:51:56.460
33, rpm, 14, 16:51:56.513
34, rpm, 14, 16:51:56.566
35, rpm, 14, 16:51:56.681
36, rpm, 14, 16:51:56.751
37, rpm, 14, 16:51:56.806
1, current, -1, 16:51:55.041
2, current, -1, 16:51:55.095
3, current, -1, 16:51:55.142
4, current, -1, 16:51:55.193
5, current, -1, 16:51:55.242
6, current, -1, 16:51:55.282
7, current, -1, 16:51:55.323
8, current, -1, 16:51:55.363
9, current, -1, 16:51:55.403
10, current, -1, 16:51:55.443
11, current, -1, 16:51:55.483
12, current, -1, 16:51:55.522
13, current, -1, 16:51:55.562
14, current, -1, 16:51:55.604
15, current, -1, 16:51:55.644
16, current, -1, 16:51:55.689
17, current, -1, 16:51:55.739
18, current, -1, 16:51:55.782
19, current, -1, 16:51:55.824
20, current, -1, 16:51:55.864
21, current, -1, 16:51:55.905
22, current, -1, 16:51:55.950
23, current, -1, 16:51:55.992
24, current, -1, 16:51:56.033
25, current, -1, 16:51:56.074
26, current, -1, 16:51:56.123
27, current, -1, 16:51:56.182
28, current, -1, 16:51:56.236
29, current, -1, 16:51:56.293
30, current, -1, 16:51:56.346
31, current, -1, 16:51:56.404
32, current, -1, 16:51:56.460
33, current, -1, 16:51:56.513
34, current, -1, 16:51:56.566
35, current, -1, 16:51:56.681
36, current, -1, 16:51:56.751
37, current, -1, 16:51:56.806
1, votlage, -1, 16:51:55.041
2, votlage, -1, 16:51:55.095
3, votlage, -1, 16:51:55.142
4, votlage, -1, 16:51:55.193
5, votlage, -1, 16:51:55.242
6, votlage, -1, 16:51:55.282
7, votlage, -1, 16:51:55.323
8, votlage, -1, 16:51:55.363
9, votlage, -1, 16:51:55.403
10, votlage, -1, 16:51:55.443
11, votlage, -1, 16:51:55.483
12, votlage, -1, 16:51:55.522
13, votlage, -1, 16:51:55.562
14, votlage, -1, 16:51:55.604
15, votlage, -1, 16:51:55.644
16, votlage, -1, 16:51:55.689
17, votlage, -1, 16:51:55.739
18, votlage, -1, 16:51:55.782
19, votlage, -1, 16:51:55.824
20, votlage, -1, 16:51:55.864
21, votlage, -1, 16:51:55.905
22, votlage, -1, 16:51:55.950
23, votlage, -1, 16:51:55.992
24, votlage, -1, 16:51:56.033
25, votlage, -1, 16:51:56.074
26, votlage, -1, 16:51:56.123
27, votlage, -1, 16:51:56.182
28, votlage, -1, 16:51:56.236
29, votlage, -1, 16:51:56.293
30, votlage, -1, 16:51:56.346
31, votlage, -1, 16:51:56.404
32, votlage, -1, 16:51:56.460
